timestamp,source_file,feedback_text,category,llm_confidence,neighbour_agreement,final_confidence,rationale,flagged_keywords,needs_review
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,"Nobody could give me a straight answer, and I left the branch with my issue still completely unresolved.",Poor,1.0,1.0,1.0,"The customer expresses strong dissatisfaction and frustration with their experience, stating that their issue was not resolved despite visiting a physical location.","completely unresolved, straight answer",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,My request was complex but the employee handled it flawlessly and kept me informed the entire time.,Excellent,1.0,0.0,0.7,"The customer uses strong positive language, such as 'flawlessly' and 'kept me informed', indicating a high level of satisfaction.","handled it flawlessly, kept me informed",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,"My request was eventually completed, but the process felt disorganized and took longer than it should.",Good,0.8,0.33,0.7,"The customer is generally satisfied with the outcome, but has some minor reservations about the process.","eventually completed, disorganized, longer than it should",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,The branch needs better queue management. I wasn't sure when it was my turn for a long time.,Need Improvements,1.0,0.0,0.7,"The customer is calm and constructive in their criticism, naming a specific problem with the branch's queue management.","better queue management, wasn't sure when it was my turn",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,"My request was eventually completed, but the process felt disorganized and took longer than it should.",Good,0.8,0.33,0.7,"The customer is generally satisfied with the outcome, but has some minor reservations about the process.","eventually completed, disorganized, longer than it should",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,"My request was eventually completed, but the process felt disorganized and took longer than it should.",Good,0.8,0.33,0.7,"The customer is generally satisfied with the outcome, but has some minor reservations about the process.","eventually completed, disorganized, longer than it should",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,Genuinely impressed by the professionalism here. My issue was solved before I even finished explaining it.,Excellent,1.0,0.33,0.8,"The customer uses enthusiastic language ('genuinely impressed') and expresses satisfaction with the professionalism of the service, specifically mentioning that their issue was resolved quickly.","genuinely impressed, professionals",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,There was a communication gap that meant I had to repeat the same information three times.,Need Improvements,1.0,0.0,0.7,"The customer mentions a specific problem (communication gap) and implies it's not ideal, but the tone is calm and constructive.","communication gap, repeat the same information three times",False
2026-09-18T22:14:45,Feedy_200_Reviews_Flipped.pdf,"The service met my expectations. Nothing exceptional, but everything was handled properly.",Good,0.9,0.67,0.85,"The customer's tone is generally positive and satisfied, with a calm critique about the lack of exceptionality.","met my expectations, handled properly",False
2026-09-18T22:14:49,Feedy_300_Intense_Stress_Test_Reviews.pdf,The service was frustrating from beginning to end. I would not recommend this experience. I expected better communication.,Poor,0.9,0.67,0.85,"The customer expresses strong dissatisfaction with the service, using words like 'frustrating' and stating they wouldn't recommend it. They also mention a specific expectation that wasn't met (better communication).","frustrating, would not recommend this experience, expected better communication",False
2026-09-18T22:14:52,Feedy_200_Customer_Reviews.pdf,The staff were friendly and handled my request properly.,Excellent,1.0,0.0,0.7,"The customer uses enthusiastic language ('friendly', 'properly') to describe their interaction with the staff, indicating strong satisfaction.","friendly, properly",False
2026-09-18T22:14:54,Feedy_200_Reviews_Flipped.pdf,"The employee eventually resolved things, but the initial handling of my request was clumsy and slow.",Good,0.8,0.0,0.6,"The customer is generally satisfied with the outcome, but expresses minor reservations about the initial handling of their request.","clumsy, slow",False
2026-09-18T22:14:54,Feedy_200_Reviews_Flipped.pdf,I waited over an hour only to be told I needed documents that were never mentioned beforehand.,Poor,0.9,0.67,0.85,"The customer expresses frustration and disappointment with their experience, specifically mentioning a problem (long wait time) and a negative interaction (being asked for unmentioned documents). The tone is urgent and critical.","waited over an hour, never mentioned beforehand",False
2026-09-18T22:14:54,Feedy_200_Reviews_Flipped.pdf,Extremely poor service. The employee was dismissive and made no real effort to resolve my issue.,Poor,1.0,1.0,1.0,"The customer uses strong negative language ('extremely poor', 'dismissive') and expresses frustration with the service, indicating a high level of dissatisfaction.","extremely poor, dismissive",False
2026-09-18T22:14:54,Feedy_200_Reviews_Flipped.pdf,"The service met my expectations. Nothing exceptional, but everything was handled properly.",Good,0.9,0.67,0.85,"The customer's tone is generally positive and satisfied, with a calm critique about the lack of exceptionality.","met my expectations, handled properly",False
2026-09-18T22:14:54,Feedy_200_Reviews_Flipped.pdf,"The employee was helpful but seemed unsure about parts of the procedure, which slowed things down.",Good,0.8,0.33,0.7,"The customer is generally satisfied with the service they received, mentioning that the employee was helpful, but also notes a specific issue (the employee's uncertainty) that caused some delay.","helpful, slowed things down",False
2026-09-18T22:14:57,Feedy_300_Intense_Stress_Test_Reviews.pdf,The service was good and my issue was resolved. The explanation could have been slightly clearer. The delay affected my overall impression.,Good,0.8,0.67,0.8,"The customer is generally satisfied with the resolution of their issue, but has a minor reservation about the clarity of the explanation.","good, resolved, slightly clearer, delay affected",False
2026-09-18T22:15:00,Feedy_200_Customer_Reviews.pdf,I am satisfied with the outcome. The staff were helpful and professional.,Good,0.9,0.33,0.75,"The customer expresses general satisfaction with the outcome, but does not use enthusiastic or exceptional language to describe it.","satisfied, helpful, professional",False
2026-09-18T22:15:02,Feedy_200_Reviews_Flipped.pdf,"The wait was longer than acceptable and no one explained why. The eventual service was fine, though.",Good,0.8,0.33,0.7,"The customer is generally satisfied with the service, but has a minor reservation about the wait time.","wait was longer than acceptable, eventual service was fine",False
2026-09-18T22:15:02,Feedy_200_Reviews_Flipped.pdf,"The employee was helpful but seemed unsure about parts of the procedure, which slowed things down.",Good,0.8,0.33,0.7,"The customer is generally satisfied with the service they received, mentioning that the employee was helpful, but also notes a specific issue (the employee's uncertainty) that caused some delay.","helpful, slowed things down",False
2026-09-18T22:15:06,Feedy_300_Intense_Stress_Test_Reviews.pdf,"Good overall experience. The employee was helpful and professional, although I had to wait a little longer than expected. I mainly cared about getting the issue resolved.",Good,0.9,1.0,0.95,"The customer describes their experience as 'good overall' and mentions that they were satisfied with the resolution of their issue, despite a minor wait time.","good overall experience, helpful and professional, minor wait time",False
2026-09-18T22:15:09,Feedy_200_Customer_Reviews.pdf,The employee was friendly and attentive from the moment I arrived. Very satisfied with the experience.,Excellent,1.0,0.0,0.7,"The customer uses enthusiastic language ('friendly', 'attentive', 'Very satisfied') to describe their experience, indicating strong satisfaction and delight.","friendly, attentive, satisfied",False
2026-09-18T22:15:12,Feedy_200_Reviews_Flipped.pdf,"My paperwork was processed, but incorrectly the first time, which cost me an extra trip.",Good,0.8,0.0,0.6,"The customer is generally satisfied with their experience, but mentions a specific problem (incorrect processing of paperwork) that they had to resolve.","processed incorrectly, extra trip",False
